"MSNDATE","THEATER","COUNTRY_FLYING_MISSION","NAF","UNIT_ID","AIRCRAFT_NAME","AC_ATTACKING","TAKEOFF_BASE","TAKEOFF_COUNTRY","TAKEOFF_LATITUDE","TAKEOFF_LONGITUDE","TGT_COUNTRY","TGT_LOCATION","TGT_LATITUDE","TGT_LONGITUDE","TONS_HE","TONS_IC","TONS_FRAG","TOTAL_TONS"
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","RUWER",49.78,6.72,22,0,0,22
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","RUWER",49.78,6.72,22,0,0,22
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","RUWER",49.78,6.72,22,0,0,22
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","GEROLSTEIN",50.22,6.68,22,0,0,22
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","SCHONECKEN",50.15,6.47,22,0,0,22
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","SCHONECKEN",50.15,6.47,22,0,0,22
12/24/1944,"ETO",,,,"B24",8,,,,,"GERMANY","SCHONECKEN",50.15,6.47,22,0,0,22
12/26/1944,"ETO",,,,"B24",8,,,,,"GERMANY","SINZIG",50.53,7.25,22,0,0,22
12/29/1944,"ETO",,,,"B24",8,,,,,"GERMANY","DUPPACH",47.7,10.37,22,0,0,22
12/29/1944,"ETO",,,,"B24",8,,,,,"GERMANY","DUPPACH",47.7,10.37,22,0,0,22
12/29/1944,"ETO",,,,"B24",8,,,,,"GERMANY","DUPPACH",47.7,10.37,22,0,0,22
12/30/1944,"ETO",,,,"B24",8,,,,,"GERMANY","NEUWIED",50.43,7.47,22,0,0,22
01/01/1945,"ETO","USA","8 AF",,"B24",8,,,,,"GERMANY","COBLENZ",50.35,7.6,22,0,0,22
01/05/1945,"ETO",,,,"B17",8,,,,,"GERMANY","WAXWEILER",50.1,6.37,22,0,0,22
01/05/1945,"ETO",,,,"B17",8,,,,,"GERMANY","WAXWEILER",50.1,6.37,22,0,0,22
01/05/1945,"ETO",,,,"B17",8,,,,,"GERMANY","WAXWEILER",50.1,6.37,22,0,0,22
01/07/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSLAUTERN",49.45,7.78,22,0,0,22
01/13/1945,"ETO",,,,"B24",8,,,,,"GERMANY","RUDESHEIM",49.98,7.92,22,0,0,22
01/13/1945,"ETO",,,,"B24",8,,,,,"GERMANY","WORMS",49.63,8.37,22,0,0,22
01/16/1945,"ETO",,,,"B24",8,,,,,"GERMANY","WERMINGHOFF",51.12,17,22,0,0,22
01/16/1945,"ETO",,,,"B24",8,,,,,"GERMANY","WERMINGHOFF",51.12,17,22,0,0,22
01/21/1945,"ETO",,,,"B17",8,,,,,"GERMANY","MANHEIM",49.48,8.47,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/28/1945,"ETO",,,,"B24",8,,,,,"GERMANY","KAISERSTUHL",48.1,7.7,22,0,0,22
01/29/1945,"ETO","USA","8 AF",,"B24",8,,,,,"GERMANY","MUNSTER",50.13,8.46,22,0,0,22
02/04/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",8,,,,,"GERMANY","OSTERFELD",51.5,6.88,22,0,0,22
02/25/1945,"ETO",,,,"B17",7,,,,,"GERMANY","KAUFBEUREN",47.88,10.62,11,11,0,22
09/21/1944,"ETO","USA","9 AF",,"B17",7,,,,,"GERMANY","BISCHOFSHEIM",50.4,10.02,11,11,0,22
09/21/1944,"ETO","USA","9 AF",,"B17",7,,,,,"GERMANY","BISCHOFSHEIM",50.4,10.02,11,11,0,22
04/05/1945,"ETO",,,,"B17",7,,,,,"GERMANY","NURNBERG",49.45,11.08,11,11,0,22
01/21/1945,"ETO",,,,"B17",7,,,,,"GERMANY","MANHEIM",49.48,8.47,11,11,0,22
08/05/1941,"ETO","GREAT BRITAIN","RAF",,"SHORT STIRLING",7,,,,,"GERMANY","KARLSRUHE",49.02,8.38,18,4,0,22
08/05/1941,"ETO","GREAT BRITAIN","RAF",,"SHORT STIRLING",7,,,,,"GERMANY","KARLSRUHE",49.02,8.38,18,4,0,22
12/25/1944,"ETO","USA","8 AF",,"B17",7,,,,,"GERMANY","AHRWEILER",50.53,7.1,18,4,0,22
12/28/1944,"ETO",,,,"B24",7,,,,,"GERMANY","NEUNKIRCHEN",49.35,7.18,18,4,0,22
02/01/1945,"ETO",,,,"B17",7,,,,,"GERMANY","MANNHEIM",49.48,8.47,18,4,0,22
12/29/1944,"ETO",,,,"B24",7,,,,,"GERMANY","NEUWIED",50.43,7.47,22,0,0,22
01/02/1945,"ETO","USA","8 AF",,"B24",7,,,,,"GERMANY","COBLENZ",50.35,7.6,22,0,0,22
01/03/1945,"ETO",,,,"B24",7,,,,,"GERMANY","PIRMASENS",49.2,7.62,22,0,0,22
12/11/1944,"ETO","USA","8 AF",,"B24",4,,,,,"GERMANY","HANAU",50.13,8.93,22,0,0,22
03/31/1945,"ETO",,,,"B17",2,,,,,"GERMANY","ERFURT",50.97,11.03,0,0,22,22
12/20/1943,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,0,22,0,22
12/20/1943,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,0,22,0,22
12/20/1943,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,0,22,0,22
02/08/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
02/08/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
02/08/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
02/25/1944,"ETO","USA","12 AF",,"B17",,,,,,"GERMANY","AUGSBURG",48.37,10.88,0,22,0,22
02/25/1944,"ETO","USA","12 AF",,"B17",,,,,,"GERMANY","AUGSBURG",48.37,10.88,0,22,0,22
02/25/1944,"ETO","USA","12 AF",,"B17",,,,,,"GERMANY","AUGSBURG",48.37,10.88,0,22,0,22
03/04/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","BONN",50.73,7.07,0,22,0,22
03/04/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","BONN",50.73,7.07,0,22,0,22
03/04/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","BONN",50.73,7.07,0,22,0,22
03/06/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","BERLIN",52.53,13.42,0,22,0,22
03/06/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","BERLIN",52.53,13.42,0,22,0,22
03/06/1944,"ETO","USA","9 AF",,"B17",,,,,,"GERMANY","BERLIN",52.53,13.42,0,22,0,22
03/20/1944,"ETO","USA","8 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
03/20/1944,"ETO","USA","8 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
03/20/1944,"ETO","USA","8 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
03/20/1944,"ETO","USA","8 AF",,"B17",,,,,,"GERMANY","FRANKFURT AM MAIN",50.1,8.67,0,22,0,22
04/01/1945,"ETO",,,,"B26",,,,,,"GERMANY","LUDWIGSBURG",48.9,9.2,0,22,0,22
04/01/1945,"ETO",,,,"B26",,,,,,"GERMANY","LUDWIGSBURG",48.9,9.2,0,22,0,22
04/01/1945,"ETO",,,,"B26",,,,,,"GERMANY","LUDWIGSBURG",48.9,9.2,0,22,0,22
04/16/1943,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","MANNHEIM",49.48,8.47,0,22,0,22
04/14/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","BOIZENBURG",53.37,10.72,2,20,0,22
06/03/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","BREMEN",53.08,8.72,2,20,0,22
06/03/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","BREMEN",53.08,8.72,2,20,0,22
04/06/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","ESSEN",51.43,7,4,18,0,22
04/06/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","ESENS",53.65,7.62,4,18,0,22
07/19/1942,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","VEGESACK",53.18,8.62,4,18,0,22
05/23/1943,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","DORTMUND",51.52,7.45,4,18,0,22
06/02/1942,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","ESSEN",51.43,7,5,17,0,22
09/06/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","DUISBURG",51.43,6.75,5,17,0,22
08/17/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","OSNABRUCK",52.28,8.05,9,13,0,22
06/16/1943,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","COLOGNE",50.93,6.95,9,13,0,22
07/25/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","DUISBURG",51.43,6.75,11,11,0,22
09/01/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","SAARBRUCKEN",49.23,6.98,12,10,0,22
03/15/1944,"ETO","USA","9 AF",,"B24",,,,,,"GERMANY","BRUNSWICK",52.25,10.5,15,7,0,22
03/15/1944,"ETO","USA","9 AF",,"B24",,,,,,"GERMANY","BRUNSWICK",52.25,10.5,15,7,0,22
03/15/1944,"ETO","USA","9 AF",,"B24",,,,,,"GERMANY","BRUNSWICK",52.25,10.5,15,7,0,22
01/07/1945,"ETO","USA","8 AF",,"B24",,,,,,"GERMANY","LANDAU",48.68,12.68,16,6,0,22
09/07/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","KIEL",54.33,10.15,17,5,0,22
09/16/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","ESSEN",51.43,7,17,5,0,22
09/16/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","ESENS",53.65,7.62,17,5,0,22
12/10/1944,"ETO","USA","8 AF",,"B24",,,,,,"GERMANY","BINGEN",49.97,7.9,18,4,0,22
12/19/1944,"ETO",,,,"B24",,,,,,"GERMANY","EHRANG",49.83,6.63,18,4,0,22
02/17/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","WESEL",51.65,6.62,22,0,0,22
02/22/1945,"ETO","USA","8 AF",,"B26",,,,,,"GERMANY","ALTENBEKEN",51.77,8.92,22,0,0,22
02/22/1945,"ETO","USA","8 AF",,"B26",,,,,,"GERMANY","ALTENBEKEN",51.77,8.92,22,0,0,22
02/23/1945,"ETO",,,,"B26",,,,,,"GERMANY","ELSDORF",50.77,6.57,22,0,0,22
02/23/1945,"ETO",,,,"B26",,,,,,"GERMANY","ELSDORF",50.77,6.57,22,0,0,22
03/03/1945,"ETO",,,,"B26",,,,,,"GERMANY","SIMMERN",49.97,7.53,22,0,0,22
03/03/1945,"ETO",,,,"B26",,,,,,"GERMANY","SIMMERN",49.97,7.53,22,0,0,22
03/05/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","BOHLEN",51.18,12.38,22,0,0,22
03/06/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","BERLIN",52.53,13.42,22,0,0,22
03/07/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","DESSAU",51.83,12.23,22,0,0,22
03/07/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","DESSAU",51.83,12.23,22,0,0,22
01/11/1944,"ETO",,,,"B24",,,,,,"GERMANY","WESUWE",52.76,7.21,22,0,0,22
03/13/1945,"ETO",,,,"B26",,,,,,"GERMANY","NEHEIM",51.45,7.97,22,0,0,22
03/13/1945,"ETO",,,,"B26",,,,,,"GERMANY","NEHEIM",51.45,7.97,22,0,0,22
03/16/1945,"ETO","USA","8 AF",,"B26",,,,,,"GERMANY","LANDAU",48.68,12.68,22,0,0,22
03/16/1945,"ETO","USA","8 AF",,"B26",,,,,,"GERMANY","LANDAU",48.68,12.68,22,0,0,22
03/16/1945,"ETO","USA","8 AF",,"B26",,,,,,"GERMANY","LANDAU",48.68,12.68,22,0,0,22
03/16/1945,"ETO","USA","8 AF",,"B26",,,,,,"GERMANY","LANDAU",48.68,12.68,22,0,0,22
09/19/1944,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","MUNCHEN GLADBACH",51.2,6.42,22,0,0,22
09/20/1944,"ETO",,,,"B26",,,,,,"GERMANY","TRIER",49.77,6.65,22,0,0,22
09/20/1944,"ETO",,,,"B26",,,,,,"GERMANY","TRIER",49.77,6.65,22,0,0,22
03/21/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","LANGEN DREER",52.1,7.3,22,0,0,22
08/25/1940,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"GERMANY","MANNHEIM",49.48,8.47,22,0,0,22
03/23/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
09/29/1944,"ETO","USA","15 AF",,"B26",,,,,,"GERMANY","UNKNOWN",,,22,0,0,22
09/29/1944,"ETO","USA","15 AF",,"B26",,,,,,"GERMANY","UNKNOWN",,,22,0,0,22
09/29/1944,"ETO","USA","15 AF",,"B26",,,,,,"GERMANY","UNKNOWN",,,22,0,0,22
03/30/1945,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
03/30/1945,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
10/10/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
03/31/1945,"ETO",,,,"B17",,,,,,"GERMANY","GOTHA",50.95,10.72,22,0,0,22
03/31/1945,"ETO",,,,"B17",,,,,,"GERMANY","GOTHA",50.95,10.72,22,0,0,22
10/11/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","BERLIN",52.53,13.42,22,0,0,22
04/01/1945,"ETO",,,,"B26",,,,,,"GERMANY","LUDWIGSBURG",48.9,9.2,22,0,0,22
04/01/1945,"ETO",,,,"B26",,,,,,"GERMANY","LUDWIGSBURG",48.9,9.2,22,0,0,22
04/01/1945,"ETO",,,,"B26",,,,,,"GERMANY","LUDWIGSBURG",48.9,9.2,22,0,0,22
04/08/1945,"ETO",,,,"B24",,,,,,"GERMANY","FURTH",48.92,12.67,22,0,0,22
04/08/1945,"ETO",,,,"B24",,,,,,"GERMANY","FURTH",48.92,12.67,22,0,0,22
04/08/1945,"ETO",,,,"B24",,,,,,"GERMANY","FURTH",48.92,12.67,22,0,0,22
04/04/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
10/16/1944,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
03/12/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"GERMANY","HAMBURG",53.55,10,22,0,0,22
04/15/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","KIEL",54.33,10.15,22,0,0,22
04/16/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
10/28/1944,"ETO",,,,"B17",,,,,,"GERMANY","HAMM",51.67,7.8,22,0,0,22
10/28/1944,"ETO",,,,"B17",,,,,,"GERMANY","HAMM",51.67,7.8,22,0,0,22
06/02/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","DUISBURG",51.43,6.75,22,0,0,22
06/18/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
06/24/1941,"ETO","GREAT BRITAIN","RAF",,"WHITLEY",,,,,,"GERMANY","DUSSELDORF",51.22,6.78,22,0,0,22
07/20/1941,"ETO","GREAT BRITAIN","RAF",,"HAMPDEN",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
08/05/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","MANHEIM",49.48,8.47,22,0,0,22
04/16/1945,"ETO",,,,"B26",,,,,,"GERMANY","HOCHZOLL",48.35,10.92,22,0,0,22
04/16/1945,"ETO",,,,"B26",,,,,,"GERMANY","HOCHZOLL",48.35,10.92,22,0,0,22
04/16/1945,"ETO",,,,"B26",,,,,,"GERMANY","HOCHZOLL",48.35,10.92,22,0,0,22
04/16/1945,"ETO",,,,"B26",,,,,,"GERMANY","HOCHZOLL",48.35,10.92,22,0,0,22
08/12/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","ESSEN",51.43,7,22,0,0,22
08/25/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","KARLSRUHE",49.02,8.38,22,0,0,22
04/17/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","BERLIN",52.53,13.42,22,0,0,22
09/08/1941,"ETO","GREAT BRITAIN","RAF",,"WELLINGTON",,,,,,"GERMANY","KASSEL",51.32,9.47,22,0,0,22
10/20/1941,"ETO","GREAT BRITAIN","RAF",,"SHORT STIRLING",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
11/27/1944,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
03/08/1942,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","ESSEN",51.43,7,22,0,0,22
03/08/1942,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","ESENS",53.65,7.62,22,0,0,22
04/25/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","BERCHTESGADEN",47.63,13.02,22,0,0,22
04/24/1942,"ETO","GREAT BRITAIN","RAF",,"MEDIUM",,,,,,"GERMANY","ROSTOCK",54.08,12.13,22,0,0,22
12/11/1944,"ETO",,,,"B17",,,,,,"GERMANY","MANNHEIM",49.48,8.47,22,0,0,22
12/11/1944,"ETO",,,,"B17",,,,,,"GERMANY","MANNHEIM",49.48,8.47,22,0,0,22
12/11/1944,"ETO",,,,"B17",,,,,,"GERMANY","MANNHEIM",49.48,8.47,22,0,0,22
12/11/1944,"ETO",,,,"B17",,,,,,"GERMANY","MANNHEIM",49.48,8.47,22,0,0,22
08/09/1942,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","OSNABRUCK",52.28,8.05,22,0,0,22
12/24/1944,"ETO",,,,"B24",,,,,,"GERMANY","MAYEN",50.32,7.22,22,0,0,22
12/24/1944,"ETO",,,,"B24",,,,,,"GERMANY","MAYEN",50.32,7.22,22,0,0,22
12/25/1944,"ETO",,,,"B26",,,,,,"GERMANY","KEUCHINGEN",49.5,6.52,22,0,0,22
12/25/1944,"ETO",,,,"B26",,,,,,"GERMANY","KEUCHINGEN",49.5,6.52,22,0,0,22
12/31/1944,"ETO",,,,"B24",,,,,,"GERMANY","ENGERS",50.43,7.55,22,0,0,22
01/02/1945,"ETO","USA","8 AF",,"B24",,,,,,"GERMANY","COBLENZ",50.35,7.6,22,0,0,22
01/02/1945,"ETO",,,,"B24",,,,,,"GERMANY","REMAGEN",50.55,7.23,22,0,0,22
01/04/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","BERLIN",52.53,13.42,22,0,0,22
01/06/1945,"ETO",,,,"B17",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
01/06/1945,"ETO",,,,"B17",,,,,,"GERMANY","COLOGNE",50.93,6.95,22,0,0,22
01/07/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","HANNOVER",52.38,9.73,22,0,0,22
04/17/1943,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
04/17/1943,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
04/17/1943,"ETO",,,,"B17",,,,,,"GERMANY","BREMEN",53.08,8.72,22,0,0,22
01/14/1945,"ETO",,,,"B26",,,,,,"GERMANY","STEINBRUCK",50.82,13.6,22,0,0,22
01/14/1945,"ETO",,,,"B26",,,,,,"GERMANY","STEINBRUCK",50.82,13.6,22,0,0,22
01/29/1945,"ETO","USA","8 AF",,"B24",,,,,,"GERMANY","MUNSTER",50.13,8.46,22,0,0,22
02/01/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","MAINZ",50,8.28,22,0,0,22
02/07/1945,"ETO","GREAT BRITAIN","RAF",,"LIGHT",,,,,,"GERMANY","MAGDEBURG",52.13,11.63,22,0,0,22
07/28/1943,"ETO",,,,"B17",,,,,,"GERMANY","OSCHERSLEBEN",52.03,11.25,22,0,0,22
07/28/1943,"ETO",,,,"B17",,,,,,"GERMANY","OSCHERSLEBEN",52.03,11.25,22,0,0,22
07/28/1943,"ETO",,,,"B17",,,,,,"GERMANY","OSCHERSLEBEN",52.03,11.25,22,0,0,22
02/14/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",,,,,,"GERMANY","CHEMNITZ",50.87,12.95,22,0,0,22
10/09/1943,"MTO","USA","12 AF",,"B24",,,,,,"GREECE","MARITSA",40.72,26,22,0,0,22
10/09/1943,"MTO","USA","12 AF",,"B24",,,,,,"GREECE","MARITSA",40.72,26,22,0,0,22
10/09/1943,"MTO","USA","12 AF",,"B24",,,,,,"GREECE","MARITSA",40.72,26,22,0,0,22
10/07/1944,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",58,,,,,"HOLLAND OR NETHERLANDS","FLUSHING",51.4,3.53,22,0,0,22
10/07/1944,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",58,,,,,"HOLLAND OR NETHERLANDS","WALCHEREN",51.53,3.58,22,0,0,22
08/15/1944,"ETO",,,,"B17",12,,,,,"HOLLAND OR NETHERLANDS","VENLOO",51.37,6.15,22,0,0,22
08/15/1944,"ETO",,,,"B17",12,,,,,"HOLLAND OR NETHERLANDS","VENLOO",51.37,6.15,22,0,0,22
08/15/1944,"ETO",,,,"B17",12,,,,,"HOLLAND OR NETHERLANDS","VENLOO",51.37,6.15,22,0,0,22
09/17/1944,"ETO","USA","12 AF",,"B24",12,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,18,0,4,22
09/17/1944,"ETO","USA","12 AF",,"B24",12,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,18,0,4,22
09/17/1944,"ETO","USA","12 AF",,"B24",12,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,18,0,4,22
03/24/1945,"ETO",,,,"B17",12,,,,,"HOLLAND OR NETHERLANDS","ENSCHEDE",52.3,6.88,22,0,0,22
03/24/1945,"ETO",,,,"B17",12,,,,,"HOLLAND OR NETHERLANDS","ENSCHEDE",52.3,6.88,22,0,0,22
03/24/1945,"ETO",,,,"B17",12,,,,,"HOLLAND OR NETHERLANDS","ENSCHEDE",52.3,6.88,22,0,0,22
08/26/1944,"ETO",,,,"B17",11,,,,,"HOLLAND OR NETHERLANDS","DEELEN",52.1,5.88,22,0,0,22
08/26/1944,"ETO",,,,"B17",11,,,,,"HOLLAND OR NETHERLANDS","DEELEN",52.1,5.88,22,0,0,22
08/26/1944,"ETO",,,,"B17",11,,,,,"HOLLAND OR NETHERLANDS","DEELEN",52.1,5.88,22,0,0,22
07/08/1944,"ETO",,,,"B17",11,,,,,"HOLLAND OR NETHERLANDS","MEGEN",51.8,5.57,22,0,0,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
09/17/1944,"ETO","USA","12 AF",,"B17",6,,,,,"HOLLAND OR NETHERLANDS","UNKNOWN",,,0,0,22,22
10/03/1943,"ETO",,,,"B26",,,,,,"HOLLAND OR NETHERLANDS","WOENSDRECHT",51.43,4.3,22,0,0,22
10/03/1943,"ETO",,,,"B26",,,,,,"HOLLAND OR NETHERLANDS","WOENSDRECHT",51.43,4.3,22,0,0,22
02/20/1944,"ETO",,,,"B26",,,,,,"HOLLAND OR NETHERLANDS","GILZE",51.53,4.83,22,0,0,22
